Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Chemical Engireering,Mass Transfer, ,The amount of steam required per unit quantity of distillate in case of steam distillation will be reduced by,raising the temperature.,lowering the total pressure.,both (a) and (b).,neither (a) nor (b)., ,C," No answer description available for this question. <a href=""discussion-3520"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,The difference of wet bulb temperature and adiabatic saturation temperature of unsaturated mixture of any system is,#NAME?,#NAME?,zero,none of these, ,A," No answer description available for this question. <a href=""discussion-3405"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"Fenske's equation for determining the minimum number of theoretical stages in distillation column holds good, when the",relative volatility is reasonably constant.,mixture (to be separated) shows negative deviation from ideality.,mixture (to be separated) shows positive deviation from ideality.,multicomponent distillation is involved., ,A," No answer description available for this question. <a href=""discussion-3579"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"When the temperature and humidity of air is low, we usually use __________ draft cooling tower.",natural,forced,induced,none of these, ,A," No answer description available for this question. <a href=""discussion-3406"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Pick out the correct statement.,"In case of liquid-liquid extraction, no separation is possible, if the selectivity of the solvent used is unity.","With increase in temperature, the selectivity of the solvent used in solvent extraction decreases.",The selectivity of solvent used in solvent extraction is unity at the plait point.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-3738"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,__________ columns are used for liquid dispersion in a continuous gas phase.,Packed,Pulse,Bubble cap,Sieve plate, ,A," No answer description available for this question. <a href=""discussion-3773"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Overall efficiency of the distillation column is,the ratio of number of ideal plates to actual plates.,the ratio of number of actual plates to ideal plates.,same as the Murphree efficiency.,always more than the point efficiency., ,A," No answer description available for this question. <a href=""discussion-3458"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"On addition of solute in the solvent, the __________ of the solution decreases.",boiling point,freezing point,vapour pressure,both (b) and (c), ,D," No answer description available for this question. <a href=""discussion-3676"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Which is the controlling factor for a drum drier?,Diffusion,Heat transfer,Both (a) and (b),Neither (a) nor (b), ,B," No answer description available for this question. <a href=""discussion-3671"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Drying operation under vacuum is carried out to,dry those materials which have very high unbound mositure content.,reduce drying temperature.,increase drying temperature.,dry materials having high bound moisture content., ,B," No answer description available for this question. <a href=""discussion-3862"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"Air initially at 101. 3 kPa and 40Â°C and with a relative humidity of 50%, is cooled at constant pressure to 30Â°C. The cooled air has a",higher dew point.,higher absolute (specific) humidity.,higher relative humidity,higher wet bulb temperature., ,C," No answer description available for this question. <a href=""discussion-3973"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Separation of two or more components of a liquid solution can not be achieved by,fractional crystallisation,liquid extraction,absorption,evaporation, ,C," No answer description available for this question. <a href=""discussion-3916"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Stefan's law describes the mass transfer by,diffusion,bulk flow,both 'a' & 'b',neither 'a' nor 'b', ,C," No answer description available for this question. <a href=""discussion-3924"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,At minimum reflux ratio for a given separation,number of plates is zero.,number of plates is infinity.,minimum number of the theoretical plates is required.,separation is most efficient., ,B," No answer description available for this question. <a href=""discussion-3451"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Relative humidity is the ratio of the,partial pressure of the vapour to the vapour pressure of the liquid at room temperature.,partial pressure of the vapour to the vapour pressure of the liquid at gas temperature.,actual humidity to saturation humidity.,none of these, ,B," No answer description available for this question. <a href=""discussion-3397"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"In batch distillation with constant reflux, overhead product composition __________ with time.",increases,decreases,does not vary,"may increase on decrease, depends on the system.", ,B," No answer description available for this question. <a href=""discussion-3422"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Psychrometry deals with the properties of gas-vapor mixture. Humidity can be determined by the measurement of the __________ of a fibre.,electrical resistance,thermal conductivity,strength,none of these., ,A," No answer description available for this question. <a href=""discussion-3910"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Heat in BTU necessary to increase the temperature of 1 lb of gas and its accompanying vapour by 1Â°F is called the,latent heat,humid heat,specific heat,sensible heat, ,C," No answer description available for this question. <a href=""discussion-3399"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"To increase the absorption factor, (where, G = gas flow rate, S = solvent flow rate)",increase both 'G' and 'S'.,decrease both 'G' and 'S'.,increase 'S' and decrease 'G'.,increase 'G' and decrease 'S', ,C," No answer description available for this question. <a href=""discussion-3659"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"The mass diffusivity, the thermal diffusivity and the eddy momentum diffusivity are same for, NPr = NSc = __________",1,0.5,10,0, ,A," No answer description available for this question. <a href=""discussion-3631"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Dew point of a gas-vapour mixture,increases with temperature rise.,decreases with temperature rise.,decreases with decrease in pressure.,increases with increase in pressure., ,C," No answer description available for this question. <a href=""discussion-3530"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"In a packed absorption tower, if the equilibrium and operating lines are both straight lines, then the ratio, HETP/HTUOG __________ the absorption factor.",increases with increase in,is one at unity value of,both (a) and (b),neither (a) nor (b), ,C," No answer description available for this question. <a href=""discussion-3762"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,Which of the following plays an important role in problems of simultaneous heat and mass transfer ?,Lewis number,Schmidt number,Prandtl number,Sherwood number, ,A," No answer description available for this question. <a href=""discussion-3561"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"In case of an absorber, the operating",line always lies above the equilibrium curve.,line always lies below the equilibrium curve.,line can be either above or below the equilibrium curve.,velocity is more than the loading velocity., ,A," No answer description available for this question. <a href=""discussion-3373"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"As the reflux ratio in a distillation coloumn is increased from the minimum, the",slope of the operating line in stripping section decreases.,number of plates decreases very slowly first and then more and more rapidly.,total cost first decreases and then increases.,liquid flow increases while the vapor flow decreases for a system., ,C," No answer description available for this question. <a href=""discussion-3868"">Let us discuss</a>. "
Chemical Engireering,Mass Transfer, ,"Absorption factor is defined as (where, S1 = slope of the operating line S2 = slope of the equilibrium curve)",S2/S1,S1/S2,S1 - S2,S1 x S2, ,B," No answer description available for this question. <a href=""discussion-3377"">Let us discuss</a>. "
