Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,Advanced SQL, ,Which of the following is one of the basic approaches for joining tables?,Subqueries,Union Join,Natural join,All of the above, ,D," No answer description available for this question. <a href=""discussion-820"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Which of the following is true concerning systems information in an RDBMS?,RDBMS store database definition information in system-created tables.,This information can be accessed using SQL.,This information often cannot be updated by a user.,All of the above., ,D," No answer description available for this question. <a href=""discussion-826"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,"The following SQL is which type of join: SELECT CUSTOMER_T. CUSTOMER_ID, ORDER_T. CUSTOMER_ID, NAME, ORDER_ID FROM CUSTOMER_T,ORDER_T WHERE CUSTOMER_T. CUSTOMER_ID = ORDER_T. CUSTOMER_ID",Equi-join,Natural join,Outer join,Cartesian join, ,A," No answer description available for this question. <a href=""discussion-816"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Embedded SQL is which of the following?,Hard-coded SQL statements in a program language such as Java.,The process of making an application capable of generating specific SQL code on the fly.,Hard-coded SQL statements in a procedure.,Hard-coded SQL statements in a trigger., ,A," No answer description available for this question. <a href=""discussion-817"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,A UNION query is which of the following?,Combines the output from no more than two queries and must include the same number of columns.,Combines the output from no more than two queries and does not include the same number of columns.,Combines the output from multiple queries and must include the same number of columns.,Combines the output from multiple queries and does not include the same number of columns., ,C," No answer description available for this question. <a href=""discussion-823"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Which of the following statements is true concerning subqueries?,Involves the use of an inner and outer query.,Cannot return the same result as a query that is not a subquery.,Does not start with the word SELECT.,All of the above., ,A," No answer description available for this question. <a href=""discussion-821"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Which of the following is a correlated subquery?,Uses the result of an inner query to determine the processing of an outer query.,Uses the result of an outer query to determine the processing of an inner query.,Uses the result of an inner query to determine the processing of an inner query.,Uses the result of an outer query to determine the processing of an outer query., ,B, Correlated subquery references a column in the outer query and executes the subquery once for every row in the outer query while Uncorrelated subquery executes the subquery first and passes the value to the outer query. 
Cse Engineering,Advanced SQL, ,How many tables may be included with a join?,One,Two,Three,All of the above., ,D," No answer description available for this question. <a href=""discussion-819"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,"The following SQL is which type of join: SELECT CUSTOMER_T. CUSTOMER_ID, ORDER_T. CUSTOMER_ID, NAME, ORDER_ID FROM CUSTOMER_T,ORDER_T ,",Equi-join,Natural join,Outer join,Cartesian join, ,D," No answer description available for this question. <a href=""discussion-818"">Let us discuss</a>. "
Cse Engineering,Advanced SQL, ,Which of the following is true concerning triggers?,You do not create them with SQL.,They execute against only some applications that access a database.,"They have an event, condition, and action.",They cannot cascade (cause another trigger to fire)., ,C," No answer description available for this question. <a href=""discussion-824"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,An intrusion detection system does not perform which of the following?,Tries to identify attempts to hack into a computer system.,May monitor packets passing over the network.,May transmit message packets to the correct destination.,Set up deception systems that attempt to trap hackers., ,C," No answer description available for this question. <a href=""discussion-885"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Features of XML include which of the following?,The tags are used to describe the appearance of the content.,Addresses the structuring and manipulation of the data involved.,Governs the display of information in a Web browser.,All of the above., ,B," No answer description available for this question. <a href=""discussion-884"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,What is Hypertext Transfer Protocol (HTTP)?,The protocol to copy files between computers,The transfer protocol to transfer Web pages to a browser,The database access protocol for SQL statements,The hardware/software protocol that limits access to company data, ,B," No answer description available for this question. <a href=""discussion-876"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Which of the following is true concerning Web services standards?,Led by only one group.,Helped by cooperation between companies.,Not necessary at this time.,Important so that the web can flourish., ,D," No answer description available for this question. <a href=""discussion-881"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Common Gateway Interface (CGI) is which of the following?,An interface that accepts and returns data that may be written in SQL.,An interface that accepts and returns data that may be written in any language that produces an executable file.,A small program that executes within another application and is stored on the server.,A small program that executes within another application and is stored on the client., ,B," No answer description available for this question. <a href=""discussion-879"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,A server-side extension is needed to do what?,Allow a request from a client to access the database.,Allow a request from a client to access a HTML-formatted page.,Allow a request from a client to access Web pages.,All of the above., ,A," No answer description available for this question. <a href=""discussion-878"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Which of the following is true about ColdFusion Markup Language (CFML)?,It is stored in .asp files.,It is executed on the client.,It does not use tags.,It allows for coding of custom tags in an HTML file., ,D," No answer description available for this question. <a href=""discussion-883"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,XML is which of the following?,A scripting language that states the rules for tagging elements.,A programming language that states the rules for tagging elements.,A programming language that allows the creation of customized tags.,A scripting language that allows the creation of customized tags., ,D," No answer description available for this question. <a href=""discussion-877"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,An intranet provides which of the following?,Connectivity to all customers,Connectivity to selected customers,Connectivity to no customers,Connectivity to all of the above, ,C," No answer description available for this question. <a href=""discussion-874"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Client-side extensions:,add functionality to the server.,add functionality to the browser.,add functionality to the firewall.,add functionality to the network., ,B," No answer description available for this question. <a href=""discussion-880"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Which of the following is true about Microsoft Active Server Pages (ASP)?,It is stored in .cfm files.,It is executed on the client.,It does not use tags.,It allows for coding of custom tags in an HTML file., ,D," No answer description available for this question. <a href=""discussion-882"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Websites without a database attached to them have which of the following characteristics?,The ability to generate data via SQL.,The inability to use a browser to display Web pages.,Static information using HTML or JavaScript.,The need to use TCP/IP as the network protocol., ,C," No answer description available for this question. <a href=""discussion-872"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Web servers should be configured in which of the following ways?,unauthorized access is restricted.,unauthorized access is unrestricted.,unauthorized access is impossible.,unauthorized access is possible., ,A," No answer description available for this question. <a href=""discussion-886"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,A proxy server is used for which of the following?,To provide security against unauthorized users,To process client requests for Web pages,To process client requests for database access,To provide TCP/IP, ,A," No answer description available for this question. <a href=""discussion-875"">Let us discuss</a>. "
Cse Engineering,The Internet Database Environment, ,Which of the following is true concerning the standard network protocol for connecting a client to a Web or database server via the Internet?,Both TCP and IP are needed.,TCP is needed but IP is not needed.,TCP is not needed but IP is needed.,Neither TCP and IP are needed., ,A," No answer description available for this question. <a href=""discussion-873"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Poor data administration can lead to which of the following?,A single definition of the same data entity,Familiarity with existing data,Missing data elements,All of the above., ,C," No answer description available for this question. <a href=""discussion-944"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,A traditional data administrator performs which of the following roles?,Tune database performance,Establish backup and recovery procedures,Resolve data ownership issues,Protect the security of the database., ,C," No answer description available for this question. <a href=""discussion-931"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,"If both data and database administration exist in an organization, the database administrator is responsible for which of the following?",Data modeling,Database design,Metadata,All of the above., ,B," No answer description available for this question. <a href=""discussion-941"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Which of the following is part of an administrative policy to secure a database?,Authentication policies,Limiting particular areas within a building to only authorized people,Ensure appropriate responses rates are in external maintenance agreements,All of the above., ,D," No answer description available for this question. <a href=""discussion-940"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Backward recovery is which of the following?,Where the before-images are applied to the database,Where the after-images are applied to the database,Where the after-images and before-images are applied to the database,Switching to an existing copy of the database, ,A," No answer description available for this question. <a href=""discussion-945"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,The transaction log includes which of the following?,The before-image of a record,The after-image of a record,The before and after-image of a record,The essential data of the record, ,D," No answer description available for this question. <a href=""discussion-939"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Which of the following could cause data to be unavailable?,Data becoming lost or inaccurate,The database server,Planned database maintenance activities,All of the above., ,D," No answer description available for this question. <a href=""discussion-938"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,A shared lock allows which of the following types of transactions to occur?,Delete,Insert,Read,Update, ,C," No answer description available for this question. <a href=""discussion-935"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Locking may cause which of the following problems?,Erroneous updates,Deadlock,Versioning,All of the above., ,B," No answer description available for this question. <a href=""discussion-936"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Performance analysis and tuning is which of the following?,Undertaken one time at the time of a DBMS installation,Undertaken one time at the time of the implementation of a new application,Undertaken as an ongoing part of the backup of a database,Undertaken as an ongoing part of managing a database, ,D," No answer description available for this question. <a href=""discussion-937"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Which of the following is the preferred way to recover a database after a transaction in progress terminates abnormally?,Rollback,Rollforward,Switch to duplicate database,Reprocess transactions, ,A," No answer description available for this question. <a href=""discussion-932"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Which of the following is true concerning open-source DBMS?,Is free or nearly free database software whose source code is publicly available,Is free or nearly free database software whose source code is not publicly available,Is not competitive against PC-oriented packages and is fully SQL compliant,Is competitive against PC-oriented packages and is not fully SQL compliant, ,A," No answer description available for this question. <a href=""discussion-942"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Concurrency control is important for which of the following reasons?,To ensure data integrity when updates occur to the database in a multiuser environment,To ensure data integrity when updates occur to the database in a single-user environment,To ensure data integrity while reading data occurs to the database in a multiuser environment,To ensure data integrity while reading data occurs to the database in a single-user environment, ,A," No answer description available for this question. <a href=""discussion-934"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,Which of the following is the preferred way to recover a database after a system failure?,Rollback,Rollforward,Switch to duplicate database,Reprocess transactions, ,C," No answer description available for this question. <a href=""discussion-933"">Let us discuss</a>. "
Cse Engineering,Data and Database Administration, ,A data warehouse administrator is concerned with which of the following?,The time to make a decision but not the typical roles of a database administrator,The time to make a decision and the typical roles of a database administrator,The typical roles of a data administrator and redesigning existing applications,The typical roles of a database administrator and redesigning existing applications, ,B," No answer description available for this question. <a href=""discussion-943"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,The fact that the same operation may apply to two or more classes is called what?,Inheritance,Polymorphism,Encapsulation,Multiple classification, ,B," No answer description available for this question. <a href=""discussion-998"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,The object-oriented development life cycle is which of the following?,"Analysis, design, and implementation steps in the given order and using multiple iterations.","Analysis, design, and implementation steps in the given order and going through the steps no more than one time.","Analysis, design, and implementation steps in any order and using multiple iterations.","Analysis, design, and implementation steps in any order and going through the steps no more than one time.", ,A," No answer description available for this question. <a href=""discussion-1002"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,Multiplicity is the same as what concept for an ERD?,Relationship,Attribute,Entity,Cardinality, ,D," No answer description available for this question. <a href=""discussion-995"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,Composition is a stronger form of which of the following?,Aggregation,Encapsulation,Inheritance,All of the above., ,A," No answer description available for this question. <a href=""discussion-1000"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,An abstract class is which of the following?,"A class that has direct instances, but whose descendants may have direct instances.","A class that has no direct instances, but whose descendants may have direct instances.","A class that has direct instances, but whose descendants may not have direct instances.","A class that has no direct instances, but whose descendants may not have direct instances", ,B," No answer description available for this question. <a href=""discussion-996"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,The term Complete for a UML has the same meaning as which of the following for an EER diagram?,Overlapping rule,Disjoint rule,Total specialization rule,Partial specialization rule, ,C," No answer description available for this question. <a href=""discussion-1005"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,A UML diagram includes which of the following?,Class name,List of attributes,List of operations,All of the above., ,D," No answer description available for this question. <a href=""discussion-992"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,An object can have which of the following multiplicities?,Zero,One,More than one,All of the above., ,D," No answer description available for this question. <a href=""discussion-994"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,Which of the following statement is true concerning objects and/or classes?,An object is an instance of a class.,A class is an instance of an object.,An object includes encapsulates only data.,A class includes encapsulates only data., ,A," No answer description available for this question. <a href=""discussion-991"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,Which of the following applies to a class rather than an object?,Query,Update,Scope,Constructor, ,C," No answer description available for this question. <a href=""discussion-1001"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,The benefits of object-oriented modeling are which of the following?,The ability to tackle more challenging problems,"Reusability of analysis, design, and programming results","Improved communication between users, analysts, etc.",All of the above., ,D," No answer description available for this question. <a href=""discussion-1003"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,The term Incomplete for a UML has the same meaning as which of the following for an EER diagram?,Overlapping rule,Disjoint rule,Total specialization rule,Partial specialization rule, ,D," No answer description available for this question. <a href=""discussion-997"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,A constructor operation does which of the following?,Creates a new instance of a class,Updates an existing instance of a class,Deletes and existing instance of a class,All of the above., ,A," No answer description available for this question. <a href=""discussion-993"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,Which of the following is a technique for hiding the internal implementation details of an object?,Encapsulation,Polymorphism,Inheritance,All of the above., ,A," No answer description available for this question. <a href=""discussion-1004"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Data Modeling, ,Aggregation is which of the following?,Expresses a part-of relationship and is a stronger form of an association relationship.,Expresses a part-of relationship and is a weaker form of an association relationship.,Expresses an is-a relationship and is a stronger form of an association relationship.,Expresses an is-a relationship and is a weaker form of an association relationship., ,A," No answer description available for this question. <a href=""discussion-999"">Let us discuss</a>. "
