Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
G.K,Misslaneous, ,The preamble enshrines certain ideals that were first spelt out in,the speech by Jawaharlal Nehru on the banks of Ravi when he called for Purana Swaraj,the Nehru report,a resolution adopted at the Karachi session of the Indian National Congress,the Objectives Resolution adopted by the Constituent Assembly, ,D," No answer description available for this question. <a href=""discussion-141"">Let us discuss</a>. "
G.K,Misslaneous, ,The Nagaland State of India cannot be termed as a state because it lacks,sovereignty,bicameral legislature,a high court exclusively of its own,None of the above, ,A," No answer description available for this question. <a href=""discussion-103"">Let us discuss</a>. "
G.K,Misslaneous, ,The Objectives Resolution was unanimously adopted by the Constituent Assembly on,22nd January 1947,26th November 1946,1st October 1948,None of the above, ,A," No answer description available for this question. <a href=""discussion-116"">Let us discuss</a>. "
G.K,Misslaneous, ,The preamble declares India as a sovereign state which implies,India is free to conduct her internal affairs,India is free to conduct her external affairs,India is free to conduct here internal as well as external affairs,None of the above, ,C," No answer description available for this question. <a href=""discussion-140"">Let us discuss</a>. "
G.K,Misslaneous, ,The parliament works through committees which,help the government in the formulation of policy,exercise effective control over government on a regular and continuing basis,ensure that the parliament strictly adheres to the provision of the constitution and the prescribed parliamentary procedure,both (a) and (b), ,B," No answer description available for this question. <a href=""discussion-128"">Let us discuss</a>. "
G.K,Misslaneous, ,The Muslim League as a political party was founded in,1906,1909,1915,1919, ,A," No answer description available for this question. <a href=""discussion-102"">Let us discuss</a>. "
G.K,Misslaneous, ,The members of the state legislature exercise control over the council of the ministers through,questions and supplementary questions,criticism of its policies,adjournment motion,All of the above, ,D," No answer description available for this question. <a href=""discussion-94"">Let us discuss</a>. "
G.K,Misslaneous, ,The preamble to our constitution includes all the following except,adult franchise,equality of status,fraternity,justice, ,A," No answer description available for this question. <a href=""discussion-146"">Let us discuss</a>. "
G.K,Misslaneous, ,Mainstream Nationalism in India,was characterized by Chauvinism,aimed at restoration of the Hindu state,had national socialism as its ultimate goal,aimed at emancipation from colonial rule, ,D," No answer description available for this question. <a href=""discussion-148"">Let us discuss</a>. "
G.K,Misslaneous, ,The minimum age required to become the prime minister of India is,25 years,30 years,40 years,35 years, ,A," No answer description available for this question. <a href=""discussion-99"">Let us discuss</a>. "
G.K,Misslaneous, ,The objective of the Morley-Minto Reforms was,extension of provincial assemblies,to give more powers to local government,to abolish the post of secretary of the state for India,to establish diarchy in provinces, ,A," No answer description available for this question. <a href=""discussion-115"">Let us discuss</a>. "
G.K,Misslaneous, ,The oath of office is conducted to the president by,the speaker of Lok Sabha,the chief justice of India,the vice-president of India,None of the above, ,B," No answer description available for this question. <a href=""discussion-114"">Let us discuss</a>. "
G.K,Misslaneous, ,The members of the state legislative assemblies are elected for a period of,2 years,6 years,5 years,3 years, ,C," No answer description available for this question. <a href=""discussion-85"">Let us discuss</a>. "
G.K,Misslaneous, ,The office of the prime minister of India,rests on coronations,is created by the Parliament,is created by the constitution,All of the above, ,C," No answer description available for this question. <a href=""discussion-119"">Let us discuss</a>. "
G.K,Misslaneous, ,The president can be removed from his office before the expiry of his normal term only on the recommendation of,the Supreme Court,the chief justice of India,council of ministers,the two Houses of Parliament, ,D," No answer description available for this question. <a href=""discussion-155"">Let us discuss</a>. "
G.K,Misslaneous, ,The new committee system constitutes an improvement over the earlier committee system in so far as,it assures representation to all the political parties in proportion to their strength in the Parliament,it enables the Parliament to examine the grants of all the ministries and departments in detail,it enables the Parliament to accept the demands of various ministries without scrutiny,None of the above, ,B," No answer description available for this question. <a href=""discussion-109"">Let us discuss</a>. "
G.K,Misslaneous, ,The members of the State Public Service Commission are appointed by the,chief minister,chief justice,governor,vice-president, ,C," No answer description available for this question. <a href=""discussion-95"">Let us discuss</a>. "
G.K,Misslaneous, ,The president can assign any of the functions of the union government to the state government,in consultation with the chief justice of India,in consultation with the state governor,in his discretion,in consultation with the government of the state, ,D," No answer description available for this question. <a href=""discussion-153"">Let us discuss</a>. "
G.K,Misslaneous, ,The Homolographic projection has the correct representation of,shape,area,baring,distance, ,B," No answer description available for this question. <a href=""discussion-264"">Let us discuss</a>. "
G.K,Misslaneous, ,"The latitudinal differences in pressure delineate a number of major pressure zones, which correspond with",zones of climate,zones of oceans,zones of land,zones of cyclonic depressions, ,A," No answer description available for this question. <a href=""discussion-312"">Let us discuss</a>. "
G.K,Misslaneous, ,"The higher the wind  speed and the longer the fetch or distance of open water across which the wind blows and waves travel, the ____ waves and the ____ energy they process.","larger, more","larger, less","smaller, more","smaller, less", ,A," No answer description available for this question. <a href=""discussion-254"">Let us discuss</a>. "
G.K,Misslaneous, ,The hazards of radiation belts include,deterioration of electronic circuits,damage of solar cells of spacecraft,adverse effect on living organisms,All of the above, ,D," No answer description available for this question. <a href=""discussion-249"">Let us discuss</a>. "
G.K,Misslaneous, ,The great Victoria Desert is located in,Canada,West Africa,Australia,North America, ,C," No answer description available for this question. <a href=""discussion-241"">Let us discuss</a>. "
G.K,Misslaneous, ,The intersecting lines drawn on maps and globes are,latitudes,longitudes,geographic grids,None of the above, ,C," No answer description available for this question. <a href=""discussion-281"">Let us discuss</a>. "
G.K,Misslaneous, ,The light of distant stars is affected by,the earth's atmosphere,interstellar dust,both (a) and (b),None of the above, ,C," No answer description available for this question. <a href=""discussion-319"">Let us discuss</a>. "
G.K,Misslaneous, ,The landmass of which of the following continents is the least?,Africa,Asia,Australia,Europe, ,C," No answer description available for this question. <a href=""discussion-294"">Let us discuss</a>. "
G.K,Misslaneous, ,Without ____ the equator would be much hotter than it is while the poles would be much cooler.,latitudinal redistribution of heat,cycle of air circulation,global wind pattern,All are similar terms, ,D," No answer description available for this question. <a href=""discussion-277"">Let us discuss</a>. "
